26,27,29,26,28,26,26,26,27,26,26,26,25,27,26,26,26,26,26,26,26,27,26,26,27,26,27,27,27,27,26,27,26,26,26,26,26,28,30,32,32,48,27,27,27,27,31,97,29,36,28,27,27,27,26,37,27,35,27,63,27
26,27,61,27,26,26,25,26,36,26,26,26,25,26,25,26,26,26,30,26,26,26,25,26,27,27,65,28,35,35,34,26,26,27,52,29,26,26,30,26,26,25,26,27,33,31,57,31,26,26,26,27,29,35,39,30,28,27,30,27,26,26,27,26,27,26,26,26,26,26,26,26,27,26,26,27,29
27,27,27,26,26,26,26,27,26,26,26,26,26,25,26,26,27,25,26,26,25,27,26,26,26,26,27,27,27,88,31,31,27,33,35,27,25,43,26,26,27,101,27,45,28,30,27,27,26,25,26,26,26,26,27,75,30,27,26,27,26,26,26,37
27,27,34,27,26,26,31,27,26,25,26,26,25,26,26,25,26,26,26,26,26,26,27,26,27,27,27,26,66,34,34,35,27,27,34,27,26,26,53,28,29,27,27,26,26,27,26,32,30,43,29,26,27,56,28,27,26,29,26,35,36
