26,26,26,34,26,26,26,26,26,25,26,26,26,26,26,27,26,26,27,26,26,26,26,26,27,26,26,27,26,27,26,27,26,26,65,32,35,35,58,26,26,26,42,28,35,27,40,26,27,26,27,26,28,27,27,26,42,31,27,26,26,27,27,27,26,26,26,27,26,26,27,26,26,26,26,26,26,25,26,26,32,28,40,28,29,31,26,26,25,27,39
27,26,27,27,26,26,27,26,26,26,26,26,26,26,25,26,26,25,26,26,26,26,25,26,25,26,25,27,26,27,51,55,29,33,35,39,27,26,25,58,28,35,26,27,27,26,26,27,27,47,28,43,30,26,27,26,27,31,35,33,30
26,27,26,26,26,26,26,27,26,26,25,26,26,26,25,26,25,27,25,26,26,26,26,25,26,26,26,27,27,77,32,35,36,26,26,39,27,26,27,55,28,34,27,26,27,26,27,26,26,42,29,43,29,26,27,26,27,26,27,36,36
27,27,26,26,26,27,26,27,26,25,26,26,26,26,26,26,26,25,26,26,26,25,26,26,26,26,26,26,27,27,53,55,28,35,34,40,27,26,27,26,26,56,28,34,27,27,26,26,27,26,27,32,30,57,31,26,26,26,27,27,26,37,36,27,26,26,26,26,26,27,26,26,26,26,25,26,26,26,26,27,27,25,26,26,29,30
