26,27,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,26,27,26,26,27,26,27,26,26,27,27,113,37,36,29,26,26,34,26,27,26,31,26,27,26,28,26,27,26,27,27,27,26,26,27,26,26,27,27,27,28,26,27,26,27,26,27,42,34,27,27,27,26,27,26,27,26,27,26,25,26,27,26,27,27,43,33,30,27,27,39,27,27,26,27,26,27,26,28,26,27,26,27,27,28,26,26,27,27,29,30,28,27,26,26,26,26,27,26,26,27,26,26,29,27,27,26,27,26,27,28,27,27,26,26,26,26,27,25,26,26,27,25,27,26,26,26,26,26,27,26,26,26,26,26,27,26,27,26,27,26,27,27,26,26,25,26,28,31,29,26,26,26,27,26,26,25,26,26,29
26,26,99,33,26,26,31,30,26,26,26,26,26,29,35,30,27,26,26,27,26,26,37,30,27,27,27,27,27,34,27,26,27,26,40,29,30,29,28,27,27,31,27,27,27,27,26,26,29,28,27,26,27,26,27,27,26,26,27,26,25,26,26,26,26,26,26,25,25,26,26,26,26,27,27,26,29,31,26,26,27,26,27,27,26,27,26,26,27,26,26,26,28,26,27,26,27,26,28,30,29,26,27,26,27,26,27,26,26,26,27,26,27
27,27,100,32,32,29,27,26,26,26,27,26,27,27,29,29,30,28,27,26,27,26,36,33,28,29,27,37,27,27,26,26,41,32,26,27,30,29,29,27,29,27,27,27,26,26,28,27,28,27,26,26,27,26,28,26,26,26,26,27,26,26,27,26,26,25,27,27,28,31,27,27,26,26,27,27,26,26,27,26,27,26,26,25,27,25,27,26,27,26,27,25,26,26,26,26,25,26,26,25,26,26,26,27,26,25,26,26,27,26,26,25,26,26,26
25,26,27,105,35,26,27,27,26,26,27,27,26,39,28,35,31,26,26,35,26,27,28,37,31,30,28,27,37,26,27,40,31,27,27,27,27,27,27,29,30,28,29,26,26,28,27,27,27,26,27,27,25,28,29,28,27,27,26,27,27,27,26,27,26,26,26,26,26,28,26,27,26,25,26,28,26,26,26,29,30,29,27,27,27,26,26,27,27,27,26,27,26,27,25,27,26,26,27,26,26,26,26,26,26,27,27,26,26,26,26,26,26
