26,26,26,27,26,26,26,27,26,26,26,26,25,26,27,26,26,26,27,26,26,26,26,26,27,26,27,27,27,26,27,26,26,26,25,26,26,25,26,25,25,26,25,26,25,26,28,26,26,26,26,60,45,49,26,26,72,36,27,26,26,27,26,26,26,26,26,26,27,26,27,26,26,27,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,25,26,26,26,26,26,27,28,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,27,26,26,25,26,27
26,25,26,28,80,47,26,26,26,26,26,25,27,26,26,25,25,25,26,25,25,27,25,26,27,26,26,25,27,25,26,27,25,26,25,25,26,25,25,27,26,27
25,26,26,25,26,25,26,25,26,25,25,25,26,25,25,25,26,25,26,25,26,26,25,25,26,25,25,25,26,26,25,25,26,25,25,26,25,70,47,27,25,26,26,26,26,26,26,25,26,25,26,26,26,25,27,27,26,26,26,26,26,26,26,25,25,26,25,26,26,29,25,26,26,28,27,25,26,26,26,25,26,25,25,26,26,26,26,25,26,25,26,25,25,26,25,25,25,25,26,26,26
26,26,99,47,37,26,26,26,29,26,33,26,27,26,25,26,25,26,26,26,27,27,26,26,26,26,25,26,26,26,27,25,25,25,26,27,27
