32.76,36.42,27.82,31.83,32.86,28.63,31.64,35.04,29.26,32.03,28.45,31.48,31.47,31.65,32.8,35.36,29.06,29.13,34.64,28.69,31.78,32.77,32.07,33.43,30.04,31.87,31.94,33.93,29.76,36.22,30.7,35.13,35.11,32.59,34.77,29.85,32.15,32.31,28.46,33.57,31.69,31.81,29.1,31.29,30.63,33.04,28.99,33.87,32.28,31.45,33.83,29.19,35.4,47.78,34.23,48.51,44.91,47.48,40.07,46.4,36.48,35.68,34.26,36.28,35.62,35,33.9,34.47,35.41,35.07,31.81,39.57,34.68,33.06,33.63,31.15,32.62,30.07,35.98,28.93,32.85,31.09,48.62,54.15,32.26,35.61,28.58,34.19,35.22,32.11,31.95,34.63,32.02,31.29,35.05,34.88,29.27,33.39,29.53,32.06,31.38,34.01,28.62,33.14,33.03,28.86,34.53,31.76,35.6,29.11,34.14,32.37,31.03,33.43,34.01,29.92,36.01,31.79,32.33,38,32.1,28.31,31.25,31.85,31.57,30.78,32.74,31.31,33.28,31.76,31.78,32.97,34.34,30.53,32.81,33.79,33.01,28.66,33.62,31.84,30.92,33.49,32.5,34.71,30.08,28.7,32.44,31.46,33.03,30.43,34.24,32.71,29.26,33.75,30.79,32.57,30.08,35.11,32.48,30.84,31.76,30.99,33.34,33.44,31.73,31.92,31.58,32.38,33.43,28.76,31.47,30.9,34.42,33.67,28.63,34.47,33.41,31.5,31.87,32.45,32.47,35.17,30.14,29.01,31.11,34.98,32.61,29.52,35.45,28.96
55.77,55.05,68.9,41.49,41.63,31.95,33.24,32.45,35.6,34.7,81.82,44.85
37.88,43.51,35.73,66.3,39.8,34.16,33.09,30.8,35.52,29.22,35.92,42.95,44.95,33.07,33.62,31.55,34.33,32.02,34.73,34.94,28.99,33.98,32.2,32.83,32.71,28.91,31.74,31.17,34.04,29.66,33.68,29.58,34.21,29.66,35.94,32.46,32.77,32.48,32.07,32.05,33.68,28.54,32.1,33.29,33.78,30.46,28.95,33.36,31.52,29.82,33.46,31.61,28.41,32.67,33.46,32.14,29.98,32.85,28.73,36.43,31.61,31.59,33.33,32.74,32.65,31.67,33.39,32.1,30.46,33.1,31.83,31.09,31.2,32.68,30.27,29.32,31.9,33.26,30.76,34.48,28.6,33.04,31.2,31.76,33.74,29.14,31.56,32.08,31.63,31.49,31.87,34.45,29.09,30.38,33.08,53.63,31,32.79,32.57,37.15,29.47,31.64,33.7,32.29,29.65,34.9,31.69,30.55,34.69,32.16,32.74,29.71,34.2
36.61,41.8,59.61,37.88,33.45,35.35,32.74,32.33,32.16,34.23,32.94,37.27,57.82,64.12
