37.05,29.8,30.57,32.17,30.4,33.51,28.87,33.6,31.7,42.31,49.94,37.82,40.38,40.5,47.15,36.56,32.57,38.15,37.61,33.81,33.04,32.17,31.25,38.11,37.11,31.34,36.41,30.98,30.48,44.01,33.77,32.62,34.84,32.06,32.02,31.82,32.11,33.23,33.04,32.66,34.99,38.27,33.94,29.39,33.03,31.82,32.93,30.95,31.68,32.23,36.03,29.53,32,33.7,46.08,50.26
57.53,51.91,65.43,36.43,35.22,28.43,32.78,30.71,32.13,36.25,31.49,40.18,67.3
51.14,30.94,60.82,39.86,40.43,30.22,34.64,30.2,30.57,31.51,35.31,45.42,56.67
51.05,31.21,63.61,35.43,37.86,36.02,31.1,31.67,33.58,29.67,33.76,33.69,30.03,45.98,48.73
