26,26,27,26,26,25,26,27,26,25,26,28,26,26,27,25,26,26,26,25,27,26,26,28,27,29,53,28,26,28,27,26,26,27,26,27,27,26,27,27,27,27,26,26,27,26,26,29,26,26,26,26,25,26,25,27,27,27,26,26,39,28,26,27,28,26,27,26,27,27,48,28,26,27,26,26,27,26,27,26,26,27,26,26,27,26,26,27,26,27,26,35
26,27,25,26,25,26,25,25,26,25,26,26,33,31,28,26,26,39,26,31,27
26,26,26,26,26,25,26,26,25,26,26,25,26,37,27,26,26,39,27,31,27
25,26,26,25,25,26,25,26,25,26,25,26,26,33,29,29,26,39,27,35,27,26,26,32,27,31,27
