29.9,32.63,26.27,28.57,43.32,30.79,53.29,25.28,35.09,120.04
28.39,29.08,25.98,31.09,35.93,46.86,28.19
32.02,28.8,27.87,46.23,42.1
33.97,28.94,26.4,28.27,39.4,29.83,46.42
