28,26,26,27,44,26,39,27,26,26,27,45,26,26,26,39,27,25,27,26,44,31,35,28,72,40,93,52,35,48,62,40,48,32,29,39,28,39,28,57,73,30,66,28,28,47,53,27,28,26,48,44,28,27,43,28,27,29,35,29,55,48
29,27,39,27,26,27,26,46,27,39,27,39,26,26,27,26,45,27,42,26,40,41,41,28,66,42,69,72,29,65,47,32,28,40,28,27,46,29,68,42,33,48,46,28,27,43,29,38,30,38,28,27,44,29,39,28,39,28,28,44,28
27,44,26,40,26,27,26,26,45,27,27,27,37,26,26,27,36,27,26,27,26,26,36,30,35,27,65,42,96,49,58,51,46,33,35,33,27,27,44,30,89,39,44,28,27,51
44,27,40,26,26,27,38,26,26,26,27,45,25,27,27,25,45,27,26,26,27,44,26,27,27,26,44,27,40,27,26,26,27,45,29,35,29,63,42,96,49,28,78,29,54,35,30,28,41,31,62,38,69,41,41,28,28,48
