26,26,27,27,26,26,27,26,25,26,26,25,26,26,26,26,27,25,27,26,26,27,27,29,29,37,42,55,28,26,33,28
26,27,26,26,25,26,25,26,26,26,25,26,38,37,28,26,31,48,27,32,28
26,26,26,25,26,25,26,25,26,26,26,26,39,37,28,26,52,28,26,33,27
26,26,26,26,25,26,25,26,26,26,26,25,26,26,46,29,26,27,52,27,33,28
