26,27,26,27,26,27,26,26,26,26,25,26,25,27,26,26,26,26,26,26,26,26,27,36,30,40,33,33,37,28,27,31,28,26,26
26,26,27,26,26,26,26,25,26,26,26,26,30,29,33,30,26,37,27,27,30,28,26,26
27,26,27,26,27,26,26,26,26,26,25,27,30,28,35,29,26,37,27,27,30,28
27,26,26,26,25,26,26,26,25,26,26,26,29,29,30,30,27,40,28,30,28
