27,26,26,26,26,26,26,26,26,26,25,26,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,25,27,27,26,26,26,27,26,26,30,28,35,37,28,26,26,26,26,27,53,27,26,33,29
28,27,30,26,26,25,29,26,26,25,25,26,30,32,35,29,28,53,26,33,27
26,26,26,26,26,25,26,27,26,25,25,26,29,29,38,29,26,52,26,26,27,26,32,29
26,26,26,25,26,25,25,25,25,26,25,26,29,32,34,30,28,52,27,32,28
