26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,27,26,26,26,26,27,26,31,29,35,38,29,53,27,34,28
26,27,26,26,25,26,25,27,25,26,25,26,27,29,29,39,29,53,27,33,28
25,26,26,26,26,26,25,26,26,25,26,25,26,26,30,37,29,27,72,28,27,26,33,27,32,27
26,26,26,29,26,26,26,26,26,25,26,26,29,28,35,34,28,52,27,33,28
