26,26,28,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,30,29,34,32,27,40,28,26,32,28
26,26,27,26,26,26,26,26,26,25,26,26,32,33,28,26,37,27,26,30,28
26,27,27,26,25,26,26,26,26,26,26,26,33,34,28,26,36,27,26,31,27
26,26,27,26,25,26,25,26,26,26,26,25,27,33,34,27,26,26,41,26,26,26,30,28,26,26
