27,27,26,27,26,26,26,26,26,26,25,26,26,26,26,26,27,26,27,26,26,27,29,29,40,32,28,53,28,27,36,29
26,26,26,26,26,25,26,26,26,25,26,26,27,29,29,34,29,38,26,31,28
26,26,27,25,27,26,26,26,26,25,26,26,29,29,34,29,27,37,27,26,31,28
26,26,26,26,25,27,26,26,26,25,26,26,30,29,34,28,26,37,27,26,31,27
