25,24,24,38,25,25,23,23,23,24,23,24,25,68,45
25,40,26,24,24,25,23,24,24,24,38,32,54
25,24,24,24,24,35,29,25,24,25,30,50,26
26,24,24,41,25,24,24,24,24,25,23,30
