26,26,26,27,27,81,39,89,26,26,27,28,26,26,27,38,28,27,27,26,26,27,27,28,26,29,28,26,27,106,39,27,27,28,26,26,26,32,27,26,27,34,28,27,27,27,27,28,27,26,27,26,26,26,27,26,27,26,26,27,27,26,26,26,27,27,26,30,29,26,26,27,27,26,25,26,26
26,26,26,27,59,32,26,26,50,27,26,26,26,26,31,26,29,26,26,27,26,27,26,26,27,28,26,26,46,37,28,26,27,26,29,28,26,28,27,28,26
26,26,27,59,32,71,27,26,26,34,27,26,26,27,26,26,27,27,27,26,26,110,30,28,26,33,36,27,26,27,26,28,26,31,28,31,28,27
26,26,27,46,46,28,26,26,45,27,27,26,27,26,25,26,32,26,27,26,27,26,27,26,27,27,44,28,29,37,27,27,31,27,27,25,29,27,29,27,26
