27,26,27,51,50,28,27,28,46,27,27,26,27,26,32,27,26,27,26,27,27,27,28,28,44,28,28,29,30,29,36,27,26,26,28,26,30,28,27,28,27,27,26,27,27,26,26,27,27,26,26,27,26,26,28,26,27,27,27,26,26,28,26,26,28,29,26
26,27,27,46,47,29,41,27,26,27,31,26,26,26,26,27,26,26,27,27,44,27,27,26,30,38,27,27,27,26,30,30,27
26,26,27,58,32,42,27,26,26,26,25,31,26,26,27,26,27,27,26,27,28,43,27,30,38,28,27,26,26,27,26,31,29,27
26,26,27,59,33,42,26,27,27,30,27,26,27,26,26,27,26,27,27,26,26,43,27,27,29,29,36,28,27,27,26,30,29,28
