28,27,45,28,39,27,27,46,27,28,44,27,27,27,26,42,28,40,28,27,45,28,38,29,37,30,46,73,34,68,29,29,43,29,27,44,28,29,42,30,37,29,38,29,29,41,29,29,43,29,128,45,47,29,37,29,39,30,38,28,37,28,29,42,29,28,45,28,39,29,38,28,29,42,29,29,41,29,38,29,28,45,28,39,28,38,29,27,44,29,187,32,39,47,29,39,29,29,40,30,36,29,38,31,69,36,47,50,32,34,40,46,30,43,44,63,34,35,30,48,30,44,53,30,47,31,35,31,52,35,49,39,44,33,51,33,47,42,45,31,61,32,61,36,46,34,31,30,37,33,51,30,37,34,33,31,35,84,33,32,85,42,40,31,36,76,42,30,35,30,28,47,46,29,39,30,36,29,37,29,37,31,38,30,36,30,36,29,28,43
41,29,35,27,180,43,35,50,30,35,29,37,30,39,29,36,28,28,45,28,213,44,82,30,37,30,43,44,29,38,48,30,37,30,38,41,108,32,32,47,41,30,30,37,28,40,48,51,34,68,32,29,31,41,32,34,31,43,48,45,33,33,49,37,30,36,61,31,39,32,60,30,45,32,52,30,36,39,45,30,29,40,31,36,40,44,30,36,31,117,30,76,47,31,35,30,36,50,29,39,30,37,30,37,29,38,29,38,29,37,36,30,28,38,29,28,44,30,37,29,36,29,28,44,29,37,30,39,29,38,29,44,43,29,29,42,29,38,30,39,47,30,29,42,29,37,28,38,29,39,30,35,30,36,31,36,31,36,30,38,50,31,29,39,30,31,39,30,37,33,35,45,42,28,29,41,30,28,38,31,36,30,29,42,33,41,43,30,39,48
32,34,27,174,31,54,47,29,39,28,39,29,28,42,30,37,28,40,29,216,37,55,63,32,32,34,49,31,43,44,40,44,57,38,71,32,30,43,45,49,29,38,55,30,48,33,35,29,37,31,36,50,32,36,30,37,30,36,54,30,32,34,29,37,33,68,32,35,48,31,54,30,37,30,36,28,29,44,29,29,41,29,37,30,38,31,84,30,74,75,37,34,33,33,29,38,29,38,30,36,30,37,29,29,43,29,37,29,39,29,37,29,37,29,39,28,38,28,39,29,44,44,29,41,46,29,56,32,29,55,29,53,36,50,49,30,37,29,37,29,38,28,37,30,39,29,43,44,30,29,63,30,48,31,36,30,53,30,35,30,37,34,49,29,30,43,29,29,40,31,28,43,30,38,46,42,48,29,29,49,53,29,57,29,36,29,56,29,38,29
28,27,45,28,27,46,28,27,45,28,27,44,28,39,28,27,46,27,40,37,44,29,28,46,36,46,50,37,46,40,145,31,39,62,30,59,68,41,67,33,30,51,36,246,38,40,77,32,34,52,30,34,52,30,29,40,34,45,41,47,33,51,31,52,34,48,41,44,32,42,64,29,30,40,46,30,36,33,34,31,37,36,46,33,57,30,49,30,53,32,32,30,37,47,37,32,34,31,36,60,31,54,38,31,38,30,33,29,29,77,34,31,35,31,36,29,38,30,36,30,29,41,29,128,31,46,30,36,29,38,28,39,29,37,29,38,30,37,29,38,29,38,29,38,29,38,29,28,43,29,41,46,30,52,29,58,29,61,59,29,64,28,69,41,30,73,30,36,49,30,29,42,30,30,39,31,30,39,31,34,32,45,41,30,30,56,31,44,29,48
