26,26,26,26,25,26,26,26,26,26,25,26,26,27,26,27,26,26,27,26,69,96,39,27,27
26,27,27,26,26,27,26,26,26,26,25,26,26,26,25,26,25,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,26,25,26,26,25,26,25,26,26,25,26,25,26,26,25,26,26,26,26,25,26,26,27,26,25,37,27,26,25,27,25,35,26,26,25,29,27,26,26,25,26,27,25,26,26,26,25,25,26,104,42,32,26
26,26,27,25,26,26,26,27,25,26,26,26,25,26,25,25,25,25,26,25,26,89,38,29,26,27
26,26,27,26,26,27,26,26,26,26,26,27,26,26,25,26,26,26,26,26,97,37,27,26,26,27,27,26
