40,29,29,44,29,28,43,29,28,42,29,29,43,29,29,42,30,29,40,29,37,28,29,43,29,29,44,28,29,42,29,47,29,29,52,30,29,29,42,30,28,43,32,100,30,53,66,52,34,55,102,111,37,33,45,31,36,30,30,40,30,37,30,30,40,31,29,40,29,31,40,30,36,32,33,30,30,43,30,31,39,31,35,31,29,40,30,37,29,30,41,30,30,41,29
52,115,40,45,55,31,29,42,30,36,30,29,41,31,36,30,30,40,32,30,38,32,30,39,30,29,41,35
40,67,38,94,45,33,57,30,38,39,46,30,29,40,31,36,29,30,41,30,31,39,31,30,38,32,34,31,38,30,30
36,45,114,41,49,52,31,49,40,43,32,30,38,30,38,31,30,38,31,30,39,31,36,32,30,38,31,30
