40,26,27,27,26,27,27,40,27,40,27,27,26,27,26,27,40,27,26,26,27,44,26,41,27,43,28,59,47,64,28,59,82,29,62,38,68,34,89,27,28,38,28,38,27,26,28,37,27,26,27,27,41,28,39,28,48,49,43,37,28,39,53,27,29,48,46,72,129,46,47,42,43,29,42,27,26,39,33,39,29,45,40,28,27,44,28,40,26,28,45,27,39,27,43,28
28,34,27,53,40,27,39,73,45,48,26,27,45,33,36,30,66,34,38,28,74,44,37,46,28,56,50,67,118,32,50,29,37,27,27,28,35,31,36,51,27,106,27,39,27,41,26
27,41,44,38,28,61,51,27,49,27,54,39,27,38,29,42,44,64,38,28,55,29,54,29,44,75,127,28,47,29,40,27,28,43,29
40,28,53,73,29,55,35,48,53,42,28,39,37,28,28,41,31,33,35,58,27,30,46,43,46,36,164,32,50,29,40,28,53,29
