29,27,45,29,52,51,30,38,41,77,30,34,27,40,29,44,57,38,28,28,44,28,27,46,27,39,28,40,27,28,43,29,55,27,39,59,29,45,39,73,37,55,72,31,51,178,33,32,48,35,31,35,29,37,28,28,44,27,27,28,28,40,28,52,37,27,39,28,40,28
38,28,54,73,29,53,35,48,47,32,29,40,36,28,29,41,28,56,30,75,28,182,32,42,43,28,37,29,56,29,37,29,38,111
45,29,52,74,28,51,39,47,50,29,27,41,27,28,44,28,40,29,52,37,30,61,98,27,113,33,53,29,36,28,54,30,40
28,42,28,26,46,27,28,45,27,27,66,32,28,72,52,43,29,44,63,30,62,27,28,54,38,65,99,115,32,32,51,28,37,30,39,49,30
