26,26,26,26,26,26,25,26,25,25,26,25,25,25,26,25,26,25,26,25,26,26,26,26,25,26,27,27,27,26,107,36,28,26,27,25,26,26,26,26,25,26,27,27,26,26,26,27,26,27,26,26,26,26,26,26,26,26,26,26,27,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,27,26,26,26,43,33,28,26,27,34,26,27,26,25,27,26,26,26,26,26,27,26,41,35,27,26,26,26,26,26,25,26,26,26,27,25,27,25,27,26,27,26,25,26,26,26,26,28,27,27,26,26,26,26,27,27,26,26,26,27,29,31,28,26,26,26,26,25,26,26,26,25,28,26,30,26,26,26,30,29,26,26,27,25,27,26,27,25,27,26,26,26,26,26,26,25,26,26,27,26,27,26,27,25,27,25
25,27,105,36,29,25,31,28,27,26,26,26,28,29,31,28,26,26,26,27,35,31,27,27,27,37,27,26,26,26,26,26,27,26,39,29,26,26,30,31,28,27,26,26,27,28,27,27,26,26,26,27,26,26,26,25,27,26,26,25,27,25,26,26,26,26,26,26,27,26,25,26,26,27,26,26,26,26,29,31,25,26,27,26,26,26,26,25,26,26,26,26,26,25,27,26,26,26,26,26,27,26,26,25,26,25,27,25,27,25,26,27,26,25,27,26
26,26,91,33,26,25,40,29,26,26,27,26,26,27,31,27,34,36,28,26,36,31,27,26,27,34,27,28,28,26,26,26,39,29,27,27,29,29,27,26,27,26,27,26,27,26,28,26,27,27,26,27,27,28,26,26,26,26,28,28,26,26,27,26,27,26,27,28,27,25,26,26,26,27,27,26,28,29,27,29,26,25,27,28,27,26,28,25,27,26,27,26,26,26,26,26,26,25,26,26,26,26,27,26,26,26,27,26,26,26,27
25,27,92,33,31,28,27,25,26,26,26,25,27,28,26,26,33,30,26,27,36,32,39,30,28,36,28,27,26,26,27,26,26,26,26,28,27,28,29,29,29,28,27,25,27,28,26,27,28,26,26,27,26,26,27,26,26,26,27,25,27,26,27,25,26,25,27,25,26,25,26,26,26,26,26,26,26,26,29,31,26,26,27,26,26,25,26,26,26,26,27,26,26,26,27,26,26,26,26,26,26,25,26,26,26,25,26,26,27,25,26,26,26,25,26,26
