26,27,26,27,26,26,26,27,26,26,25,26,26,26,26,26,27,25,27,26,26,27,27,26,27,26,27,27,27,106,37,33,29,27,27,26,26,28,26,26,26,27,28,26,27,27,27,28,26,27,26,27,26,27,27,27,26,27,27,26,27,27,27,27,27,27,27,26,27,26,27,27,26,27,26,27,26,26,27,26,26,27,26,26,28,46,34,27,28,28,37,28,26,26,27,27,27,41,34,28,26,28,27,27,27,27,27,27,26,27,27,30,30,27,27,27,27,27,26,27,27,26,26,28,26,29,28,27,26,27,27,28,28,27,26,28,27,28,26,27,27,27,26,27,26,27,27,27,26,27,27,27,26,28,26,27,27,27,29,31,26,27,27,27,27,26,26,26,27,28,30,29,27,28,26,27,27,27,26,27,27,27,27,27,26,26,26,26,27
26,27,91,36,27,27,34,29,26,26,36,26,27,27,34,26,35,30,27,26,27,26,36,30,28,27,27,35,28,26,27,27,39,30,27,26,30,29,28,27,27,26,27,26,27,27,29,28,27,27,27,26,26,27,28,28,28,26,27,26,27,26,27,26,26,26,25,27,27,25,27,27,26,26,28,25,28,34,32,26,27,26,26,26,27,26,28,26,26,27,26,26,27,26,26,26,26,27,26,26,26,26,26,26,25,26,26,26,27,26,26,25,27
26,26,91,33,32,29,26,26,27,25,27,26,26,28,35,37,28,26,26,27,27,26,36,32,27,27,29,36,26,27,39,29,27,27,27,26,29,29,31,28,26,27,27,26,27,29,28,27,28,25,26,27,26,27,27,26,26,26,27,25,26,27,26,26,27,25,26,26,27,26,26,26,26,26,27,26,30,31,27,26,26,27,26,26,27,26,26,26,27,27,26,26,26,26,26,26,26,26,26,26,26,25,27,25,26,26,27,26,27,26,26,26,27
26,26,90,33,26,27,30,29,27,26,26,25,26,29,31,30,31,28,27,26,26,26,37,31,45,31,26,27,27,37,27,27,28,28,27,27,30,29,28,29,26,27,27,26,27,27,26,26,28,27,27,26,27,26,27,27,27,26,26,26,27,28,27,25,27,26,26,26,26,26,26,26,30,26,27,27,26,27,28,31,27,26,27,26,26,26,27,25,27,26,26,27,25,26,26,26,26,26,27,26,27,25,27,26,26,26,27,26,27,26,27
