39.51,29.64,30.09,31.39,30.24,31.99,35.43,30.23,28.58,30.28,30.66,29.37,30.51,32.25,40.31,30.52,60.04,31.68,31.38,46.5,31.21,32.51,32.76,29.45,31.32,47.02,40.47,33.35,30.33,34.79,30.82,31.52,31.9,30.08,29.1,31.61,34.97,29.05,31.29,28.44,32.18,29.05,32.51,30.93,31.63,28.95,31.93,35.28,32.55,30.23,31.12,30.75,33.8,28.11,30.63
41.57,33.28,29.89,29.86,30.22,32.39,32.54,29.83,42.75,30.82,38.64,48.74,35.24
32.57,30.72,30.94,31.66,28.2,31.41,29.5,31.49,34.27,33.28,44.99
36.74,29.3,29.62,31.99,27.85,32.35,29.23,31.05,33.18,34.3,43.62,29.77,32.25
