46.83,35.47,29.02,32.43,28.73,35.68,30.57,31.87,30.12,31.62,29.11,28.52,28.7,30.36,38.58,33.41,31.51,32.21,29.54,55.7,29.04,32.04,29.98,31.33,28.4,29.68,30.13,46.85,31.55,28.57,31.55,30.31,31.33,28.35,32.58,29.99,32.51,27.25,27.88,29.93,28.83,28.52,29.22,31.22,28.1,29.39,43.77,30.81,32.39,29.15,33.95,30.63,31.35,30.36,32.33,30.79,28.45,32.87,28.85,31.51,28.11,33.03,31.14,30.63,31.46
33.52,30.14,29.94,28.11,31.82,30.51,28.6,28.59,36.46,32.4,43.66,33.2,30.92,29.64
39.95,28.77,31.05,28.81,29.37,32.35,28,31.97,36.76,38.38,44.71,29.94,29.24
32.37,31.54,29.42,30.79,30.86,30.93,28.72,31.62,30.85,34.53,44.83,28.92,30.33,32.49
