42.03,31.44,29.86,30.23,31.62,32.58,29.74,31.9,29,32.85,30.2,32.68,29.97,31,40.24,35.98,67.14,30.07,52.58,39.14,39.97,31.44,34.29,34.36,32.76,48.44,39.04,36.22,40.57,35.39,30.14,31.05,32.27,35.44,38.93,33.64,33.72,33.54,33.79,30.14,33.51,31.68,35.05,32.24,34.11,29.12,32.78,33.15,31.62,32.85,29.11,35.38,33.23,29.11,33.29,32.67,32.53,32.46,30.76,31.87,30.3,30.94,31.35,34.68,31.03,33.31,35.19,28.73,32.25,30.46,31.25,31.04,33.81,30.07,33.4,29.3,31.14,31.7,32.91,33.07,29.44,33.19,28.78,32.47,30.77,32.08,33.71,28.29,31.94,33.03,30.43,37.19,31.33,30.01,31.47,31.04,35.88,30.21,28.6,31.34,30.87,32.31
32.85,30.78,31.48,32.54,30.4,29.59,31.77,32.31,39.42,33.2,41.81,29.72,36.81
34.41,31.54,31.39,30.51,31.25,30.57,31.51,32.52,37.81,31.89,43.94,33.26,31.47
35.75,30.91,31.46,31.84,33.06,28.69,30.28,31.32,40.78,32.85,43.89,29.11,32.57
