31.5,32.85,29.67,25.33,29.29,29.55,26.89,33,27.65,29.83,27.23,28.78,25.94,28.75,27.77,29.39,30.26,43.78,33.98,67.23,24.51,40.14,93.55,32.22,26.42,29.16,26.17,31.67
28.72,29.09,30.36,28.4,27.84,28.84,28.27,28.29,28.41,37.31,33.72,31.01,47.3,29.24,40.52
31.42,27.13,28.01,27.91,27.65,28.41,28.01,27.85,30.74,33.32,30.72,28.29,30.11,35.42,29.6
32.25,26.49,29.19,28.02,27.82,29.51,25.66,27.96,28.79,37.32,27.01,29.41,29.5,36.62,31.47
