48.2,27.91,28.82,31.07,28.34,30.37,37.63,28.82,30.47,28.92,28.69,31.55,29.75,28.6,52.2,50.78,41.91,40.77
31.78,27.05,29.76,30.77,25.48,31.01,27.33,28.55,27.59,44.28,33.75,44.61,25.98,30.01,33.31
32.82,27.62,28.07,27.85,29.67,25.66,28.91,29.99,26.54,36.42,35.61,51.51,29.71,35.81
30.61,30.35,28.6,27.45,27.39,28.09,28.24,29.04,27.03,45.95,33.83,41.86,30.07,28.4
