35.52,27.55,28.44,28.34,27.98,27.92,30.4,33.49,25.95,28.26,28.78,30.28,26.16,29.5,29.53,38.83,27.02,67.37,32.21,32.11
32.74,26.72,27.01,29.02,27.32,27.59,28,28,28.3,36.13,28.88,37.78,30.42,25.8,32.65
29.77,27.52,27.46,28.6,29.01,27.64,28.01,27.41,27.8,37.83,28.5,38.8,28.13,28.86,36.15
34.45,27.02,27.68,27.1,27.57,27.51,28.08,27.52,27.9,37.98,26.89,39.43,25.87,30.54,33.29
