27,26,27,26,27,26,27,26,26,27,26,25,26,27,26,26,26,26,27,26,26,27,27,27,26,27,27,27,26,26,27,26,27,25,26,26,26,25,26,27,26,26,26,26,26,26,27,32,27,26,27,26,26,26,27,26,25,26,26,27,27,25,26,27,26,27,26,26,27,26,27,26,27,26,27,27,26,27,27,29,28,27,30,41,88,37,30,29,27,31,29,30,30,29,30,27,27,49,26,27,27,28,26,28,26,27,26,27,26,26,26,28,27,28,26,27,26,27,28,26,27,26,27,26,26,26,26,26,26,25,26,26,25,26,26,26,26,26,25,26,25,26,26,25,27,25,26,26,25,26,26,26,26,26,25,26,26,26,26,27,26,26,27,26,26,25,27,25,26,25,26,26,26,26,25,26,27,26
26,26,88,46,37,27,30,26,26,27,27,26,26,27,26,25,26,26,26,27,27,28,27,27,28,26,26,27,27,26,25,27,25,26,26,28,27,27,27,27
26,27,66,46,30,27,26,27,26,27,27,27,26,27,26,27,26,26,27,27,27,27,27,26,27,26,27,26,26,27,26,26,26,26,26,26,27,26,27,28
27,26,67,45,30,27,26,26,26,27,27,26,27,26,26,27,26,26,26,26,28,26,27,27,27,26,27,26,26,26,26,26,26,26,27,28,26,26,26,27
