27,26,27,26,26,27,26,27,25,26,26,25,26,26,26,27,26,26,26,27,26,26,26,26,27,27,26,26,26,27,27,26,26,26,26,26,25,26,26,26,25,26,25,26,27,26,27,26,27,26,27,27,26,26,26,27,26,26,27,26,27,26,26,27,26,26,27,27,26,26,26,26,26,27,103,39,52,26,27,26,26,26,27,25,26,26,26,25,26,26,26,26,26,27,26,27,26,26,26,26,27,26,25,26,26,26,26,26,27,27,26,28,26,26,26,25,26,26,27,25,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,25,26,26,26,26,26,26,26,27,28,26,26,26,26,26,25,26,26,26,25,26,25,26,25,26,26,26,25,26
26,26,26,25,78,47,33,27,26,27,26,26,27,26,26,26,26,26,26,26,26,27,26,27,27,26,26,26,26,26,26,26,26,26,26,27,27,26,27,26,26
26,26,78,47,27,26,34,26,26,26,26,26,27,25,26,27,25,26,26,26,27,27,26,26,26,26,26,26,27,26,25,26,26,26,26,26,26,26,26,28,27,26,26,26,26,26,27,26
26,26,84,48,30,26,33,26,27,27,26,25,27,27,26,26,26,26,26,26,27,26,27,26,27,26,27,26,25,26,25,26,26,25,26,27,27,26,26,26,26,27,26,26,26,26,25,27,26,26,25,27,26,26,26,26,26,25,27,26,27,26,26,26,26,26,26,25,26,26,26,26,27,26,26,26
