26,26,26,26,26,26,26,26,26,25,26,25,25,26,26,26,26,26,26,26,26,26,26,26,27,26,27,26,26,26,27,26,26,25,26,26,25,25,84,45,48,27,26,26,26,27,26,26,26,26,26,26,26,26,26,27,26,27,27,27,26,26,26,26,27,26,26,26,27,35,27,26,26,36,26,27,27,26,26,26,25,25,26,26,25,25,26,26,25,26,26,25,26,25,25,26,25,25,26,25,25,25,25,26,25,27,27,25,26,26,26,25,25,27,25,26,25,26,25,26,25,25,25,26,25,25,26,26,25,25,25,26,26,26,25,26,25,26,25,25,25,26,25,26,25,25,25,25,25,25,26,25,26,25,25,25,25,26,25,25,25,25,25,26,25,26,25,26,25,25,25,25,26,25,26,25,25,25,26,25,26,26,26,25,25,26,25,25,25,26
26,26,25,25,65,48,29,27,25,26,26,25,26,26,26,26,26,26,25,26,26,26,26,26,26,27,26,26,26,26,26,26,25,26,26,25,26,26,27,27,26,25,26,26,26,25,25,26,25,25,25,26,25,26,25,26,25,26,25,25,25,25,26,26,27,26,26,26,26,25,25,26,26,26,26,25
25,27,26,63,47,29,26,26,26,27,26,31,27,25,26,25,25,28,26,25,26,27,26,27,25,26,26,25,27,28,26,26,25,26,26,25,25,26,27,26,28
26,26,65,46,26,26,29,26,26,26,26,26,26,25,27,25,26,25,26,26,26,26,26,27,25,26,25,25,26,26,25,25,25,25,25,25,27,26,26,25,28
