27,27,26,26,26,26,26,26,25,25,26,25,27,26,26,26,27,26,26,26,26,27,26,26,27,26,26,26,26,27,26,26,26,26,26,25,26,25,26,25,26,26,25,26,25,29,26,27,45,66,46,27,68,38,29,26,26,26,27,26,26,27,26,26,26,27,26,27,26,27,27,26,26,26,26,25,26,26,26,25,26,27,25,25,26,26,26,25,26,26,28,28,26,26,26,26,26,25,26,25,26,26,26,25,26,25,26,26,25,25,26,27,26,26,25,26,26,25,26,25,25,26,25,26,25,25,26,25,25,26,25,26,26,25,25,25,26,25,26,27,26,26,26,26,26,25,25,26,25,25,26,26,25,25,26,25,26,26,26,26
26,25,27,97,47,37,27,29,27,26,26,27,26,33,27,27,26,26,25,26,27,26,28,26,26,26,26,26,26,26,26,26,25,26,26,26,28,25,27,26,27,26,25,26,26,26,26,26,26,26,25,26,26,26,26,26,26,27,25,26,26,25,26,26,25,26,26,26,25,26,26,25,26,26,26,26,26,26
26,26,78,48,30,27,26,26,26,26,26,26,27,26,25,26,25,26,26,26,26,27,27,27,26,26,26,26,26,27,25,26,26,27,26,25,26,27,28
26,27,78,47,29,27,26,26,26,26,27,26,26,26,26,26,26,26,26,26,27,26,27,26,25,26,26,26,26,26,26,25,26,26,28,26,25,26,26,26,25,26,26,26,25,26,26,25,26,26,26,26,25,26,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,25,26,25,26,25,27,26,25
