40.53,30.62,32.89,28.75,31.32,36.11,32.88,30.87,32.41,33.06,30.94,29.88,32.27,31.89,31.12,32.72,29.73,32.52,31.26,32.09,34.13,33.64,34.18,33.21,38.35,34.43,29.9,30.54,30.84,32.25,33.78,29.07,31.74,31.08,32.81,30.53,32.08,35.7,31.8,47.25,38.76,57.4,30.4,31.88,31.68,33.05,31.27,32.91,30.38,32.97,33.48,32.79,34.02,34.13,32.62,66.96,48.67,57.8,91.6,37.15,30.22,39.05,31.48,45.27,50.27,39.79,97.71,44.97,29.62,34.27,32.22,32.98,32.62,33.23,31.9,35.9,32.7,35.04,33.58,31.73,35.06,41.3,34.92,37.61,39.84,29.69,31.71,31.03,34.74,33.45,32.11,32.52,31.58,30.78,32.44,36.93,31.04,33.61,33.02,31.74,31.56,32.44,31.75,30.37,34.71,34.37,29.67,33.68,29.42,31.18,33.79,29.88,32.91,29.91,32.63,31.17,33.11,28.48,32.59,31.34,34.6,29.12,34.47,29.12,32.87,30.6,31.07,29.92,32.72,32.25,31.96,31.96,28.43,33.43,28.08,31.15,34.42,32.77,30.23,31.46,30.74,32.83,30.53,31.24,33.33,30.26,32.83,30.82,31.24,32.16,31.93,31.23,33.06,31.29,32.17,33.16,31.77,28.21,32.58,30.68,32.66,31.53,29.96,30.96,32.36
33.2,51.25,107.93,61.97,29.91,81.34,45.45,63.85,39.53,32.48,30.27,30.2,36.46,33.2,28.74,34.81,31.84,31.58,32.79,32.51,29.73,31.61,32.25,33.72,30.99,32.71,29.84,32.93,31.2,31.42,33.8,33.63,30.69,31.36,33.2
34.73,42.7,31.51,63.7,42.19,53.15,36.61,75.82,47.34,93.97,35.36,33.82,36.13,31.89,28.64,32.98,33.2,30.82,29.86,31.66,32.51,32.53,32.22,31.96,30.37,33.92,29.84,31.63,32.28,33.23,29.19,31.35,33.54,29.33,33.45,32.23,30.09,30.59,31.55,31.93,32.69,31.07,31,30.12,31.94,31.84,31.75,31.78,33.81,29.41,32.26,32.72,31.15,31.26,28.45,31.46,31.4,32.87,30.51
32.6,42.48,29.61,70.46,44.72,40.68,83.19,50.59,78.15,36.08,33.2,32.64,35.9,31.22,28.57,32.99,33.89,32.85,31.34,31.34,31.56,32.62,32.14,28.73,32.88,32.55,31.93,30.17,31.62,30.23,32.38,29.48,33.62,32.73,32.17
