36.24,33.37,30.14,31.03,33,35.31,30.37,32.37,28.89,32.26,31.64,30.29,31.03,30.51,33.06,33.15,34.32,29.3,31.66,32.57,30.83,33.24,31.21,30.36,32.33,29.12,32.44,29.91,30.18,31.2,32.1,30.52,30.99,31.41,32.46,30.49,30.09,30.06,34.27,31.09,28.75,29.38,31.4,30.72,32.49,29.77,32.06,30.67,30.51,29.83,32.8,29.24,30.25,31.34,31.65,31.42,31.41,31.84,31.88,31.69,39.89,56.56,28.96,32.62,30.22,33.2,29.79,33.43,31.09,32.83,30.24,32.25,35.19,41.61,36.58,54.5,74.88,48.13,39.15,33.49,42.01,49.62,44.99,43.69,66.89,71.07,42.51,34.82,35.43,31.77,35.71,35.6,35.14,40.39,33.21,37.24,30.61,37.42,31.68,35.62,32.52,35.95,29.34,34.09,33.27,29.73,34.84,34.71,33.98,30.98,30.77,33.63,29.73,32.39,33.32,35.63,33,33.47,34.74,31.47,28.52,33.23,32.84,34.59,30.18,29.56,31.99,32.25,30.68,32.57,31.67,31,32.07,32.73,31.84,30.87,30.23,32.97,30.68,31.76,31.81,33.12,30.58,31.79,28.86,32.7,29.83,33.83,30.28,30.39,31.73,30.83,32.64,32.59,29.22,31.78,32.45,32.12,30.77,28.99,30.34,31.64,32.8,31.98,30.28,31.04,32.73,31.51,31.04
33.35,42.01,30.18,91.07,67.65,39.49,144.44,38.68,29.32,32.23,34.32,29.6,33.15,31.14,31.55,34.78,31.27,31.51,30.6,32.31,30.53,31.88,30.57,33.92,29.33,32.94,28.84,33.64,31.87,29.32,31.15,32.2,31.53,31.39
39.84,48.06,132.85,70.16,83.03,69.78,31.63,31.84,33.38,31.91,32.62,31.66,31.74,31.47,35.83,32.22,31.17,32.79,30.68,30.9,30.89,33.97,32.01,30.54,33.47,29.33,30.79,33.2,31.76,31.4
34.2,38.03,80.86,58.9,39.62,30.02,34.84,106.95,62.44,33.84,32.02,33.06,29.96,33.12,33.71,30.93,35.01,30.01,32.33,31.76,30.51,30.34,31.57,35.42,32.04,29.11,30.5,32.22,32.68,33.43,28.9,31.83,32.26,29.48
