40.31,31.75,28.36,28.18,27.75,27.22,29.4,33.87,28.37,28.04,27.39,27.53,28.93,28.11,32.08,28.37,26.91,29.4,26.25,28.6,28.32,27.84,27.96,29.33,28.87,27,30.28,25.6,27.76,28,29.22,28.38,27.88,28.9,27.38,29.75,28.71,32.57,30.23,28.36,28.31,28.83,29.99,25.9,37.28,33.84,68.21,42.23,41.34,37.76,82.17,45.4,57.69,49.06,32.74,28.84,27.1,30.53,29.2,30.12,31.96,29.05,28.79,28.86,29.86,28.47,29.21,28,30.4,29.84,27.41,29.06,27.47,29.16,29.92,27.81,28.24,29.91,25.66,29.3,28.17,32.22,28.46,28.59
28.9,33.06,33.89,67.64,55.94,40.28,32.89,76.56,47.3,72.98,35.17,29.99,32.59,28.66,31.25,27.72,28.6,28.72,29.13,26.92,29.02,31.09,26.47,28.14,30.37,26.99,29.22,27.01,30.08,26.68,28.26,27.52,28.64,29.33,27.22,27.88,30.85
29.47,32.48,32.76,65.66,45.29,60.02,32.94,85.3,88.51,29.63,29.5,26.58,32.01,28.86,28.69,27.85,27.57,29.55,27.32,30.58,28.44,27.32,26.91,27.72,29.52,25.98,28.44,30,28.06,28.46,27.64,27.67,27.64,26.85,28.23,27.8,30.21,28.12,27.38,28.32
30.71,34.33,34.42,66.27,28.48,41.63,35.43,32.83,65.41,50.37,58.26,59.9,26.92,28.62,29.06,29.15,28.36,29.94,28.24,29.75,26.89,28.36,28.71,26.52,28.63,30.43,28.13,29.55,28.25,27.86,28.26,28.7,30.85,29.24,30.63,26.91,27.14,29.37
