30.44,31.91,32.54,31.53,28.41,31.1,34.59,29.72,33.25,30.89,29.69,31.8,30.93,29.81,34.96,34.23,33.57,29.28,32.57,29.16,31.2,32.54,34.1,29.43,31.12,32.62,28.89,31.45,33.68,32.16,28.55,31.28,31.61,32.33,28.81,32.01,31.16,31.35,34.55,32.02,28.44,31.32,33.13,32.22,30.33,31.22,42.94,30.81,40.92,54.2,32.02,32.83,33.9,32.22,32.05,36.31,31.22,31.71,32.22,34.47,32.35,33.01,32.8,31.76,33.06,29.94,32.61,30.71,33.81,35.92,31.8,32.45,30.36,28.75,34.33,31,36.28,30.2,31.9
41.88,36.74,55.94,37.45,32.56,29.11,33.39,30.27,33.43,30.14,32.38,32.73,29.78,34.33,33.14,28.58,32.94,32.38,29.07,32.04,31.02,32.79,32.31,32.7,30.67,30.89,32.28,29.9,31.96,33.32
47.77,41.33,54.8,30.16,34.02,33.4,28.05,33.63,36.11,31.7,30.28,31.83,36.43,33.58,30.57,30.61,32.58,29.23,31.26,32.72,31.24,32.61,31.03,31.64,32.97,33.04,30.31,29.62,33.9,32.25,30.48
46.49,35.46,60.96,32.87,29.16,31.99,32.56,35.48,33.21,28.79,31.29,33.4,34.47,32.04,32.52,31.18,31.79,30.8,31.51,32.18,35.9,29.85,31.84,31.84,31.03,32.47,33.59,30.73,32.71,31.35
