33.87,28.22,28.77,28.34,28.34,28.32,29.78,31.24,28.38,28.29,28.24,27.91,29.01,30.12,28.27,28.51,30.28,27.94,28.43,29.33,27.31,29.41,29.72,28.2,28.4,28.75,28.83,30.45,26.23,28.49,27.08,29.41,32.5,26.07,28.89,27.77,30.11,27.33,28.86,27.51,27.86,32.06,46.07,57.25,69.47,34.94,31.44,33.19,35.97,26.9,31.32,28.87,26.31,30.28,28.8,29.27,26.85,35.92,30.16,43.48,27.36,30.53,29.82,29.36,31.01,26.47,27.98,29.75,28.13,29.92,30.57,32.56,28.86,33.51,27.98,30.26,27.23,28.72,28.85,28.99,27.59,31.18,26.96
56.73,46.86,46.81,55.91,30.07,27.98,28.78,26.61,30.1,30.52,27.33,27.95
66.55,42.38,49.66,44.75,27.77,36.01,27.95,25.39,31.15,34.95,36.96,31.52,32.64
61.08,42.6,52.8,41.3,27.67,26.5,29.27,30.14,27.88,28.95,29.41,29.01
