41.19,32,31.94,33.19,30.45,33.23,33.23,31.94,33.21,30.77,33.11,29.88,33.29,29.85,36.1,32.38,29.56,32.89,32.78,28.52,33.85,28.96,33.94,29.81,32.31,31.57,33.57,30.65,30.13,52.97,45.92,91.97,40.78,57.03,49.27,35.08,31.68,32.24,37.93,31.18,35.82,31.45,49.4,50.07,33.65,29.97,35.3,29.31,34.86,31.03,32.65,34.52,31.7,31.56,36.71,30.34,31.98,35.32,31.25,33.41,33.07,32.38,32.85,34.35,30.97,30.03,35.74,30.29,30.66,32.44,34.98,32.87,29.79,31.65,32.77,32.81,28.78,32.66,33.03,29.98,32.93,29.53,34.18,35.28,30.51
37.13,30.14,32.36,31.74,33.82,29.86,32.56,31.64,32.51,29.74,33.08,30.42,30.51,31.34,33.39,31.2,32.62,30.58,32.42,31.96,30.83,33.49,31.09,30.46,32.18,32.43,52.7,53.09,34.85,44.67,39.16,33.87,29.86,32.82,29.96,34.84,31.63
39.55,31.29,32.63,30.51,31.25,34.51,30.77,31.08,32.58,31.65,31.91,30.03,32.64,32.41,32.57,30.29,31.25,31.65,30.34,32.49,31.99,33.08,28.74,34.33,54.77,57.58,57.05,37.31,32.92,34.64,35.98,34.06,33.4,37.63,35.17
33.67,32.55,32.34,32.76,32.56,30.07,33.59,30.49,32.33,33.03,29.46,32.8,31.31,32.23,34.41,33.34,29.36,32.96,34.29,31.64,29.58,29.82,34.31,30.45,31.68,32.06,30.74,31.52,32.03,31.44,30.61,32.87,41.24,50.58,59.57,41.28,33.09,34.79,34.43,30.62,32.59,33.99,32.13,36.19
