28.2,27.08,29.36,26.57,31.38,27.09,27.7,32.53,26.39,27.45,27.54,28.5,29.79,26.07,28.54,28.9,31.34,30.12,27.64,28.27,27.15,29.85,27.83,28.66,29.09,35.48,24.87,30.56,26.91,30.83,29.86,25.86,27.96,30.11,27.74,29.4,26.34,36.89,34.01,55.55,26.55,27.67,75.89,42.31,39.19,32.36,44.19,30,28.49,30.43,28.09,32.43,31.47,79.49,39.02,27.37,29.81,28.77,30.2,30.77,26.91,31.6,29.08,30.84,30.33,30.84,34.03,45.02,27.25,30.27,30.9,28.66,27.65,29.1,28.78,54.36,32.1,35.08,32.84,27.66,28.1,29.33,28.19,28.27,28.71,28.98
26.19,28.18,30.98,30.17,29.49,26,29.28,27.3,26.96,27.48,27.71,27.4,29.39,25.16,28.61,27.44,30.35,28.97,25.71,26.9,30.19,28.23,28.63,29.14,37.48,30.77,31.81,40.63,41.08,33.63,37.65,28.08,27.7,29.24,31.33,36.41,40.41,84.18,29.03,29.05,29.49,29.75,46.31,28,27.69,27.42,29.18,28.77,28.44,30.76,28,29.12,28,28.82,28.63,30.83,28.2,27.84,29.59,25.64,27.7,28.8,26.55,32.48
30.05,28.56,28.75,28.02,31.91,31.06,27.79,29.15,25.98,29.43,27.91,27.94,28.12,29.04,26.28,29.05,32.42,27.04,27.93,28.83,25.45,29.56,30.54,26.15,28.55,28.5,36.45,29.73,26.25,59.74,36.06,31.05,33.59,26.11,31.51,30.57,28.8,45.59,40.57,48.69,29.9,30.24,26.02,28.98
28.38,27.41,28.14,27.37,29.21,26.28,29.84,27.18,28.31,31.09,27.54,26.06,27.22,29.05,28.39,27.2,32.09,27.8,32.16,25.56,27.17,27.46,28.47,39.3,27.84,30.07,50.89,28.09,36.43,33.5,28.66,27.97,29.02,29.04,28.46,32.15,30.08,34.71,42.06,36.67,29.53,28.24,27.93,30.29
