38,26,25,26,25,49,26,25,25,40,26,26,25,26,24,40,28,25,52,27,32,49,35,37,34,29
41,25,26,25,25,24,41,26,25,30,36,27,39,27,47,42,25
41,26,25,26,25,26,25,26,25,30,34,26,39,27,39,37
41,26,25,26,25,26,26,24,26,30,33,26,41,26,52,36,27
