26,25,26,25,35,30,25,26,35,30,26,25,27,25,25,25,25,25,25,38,24,26,26,42,26,25,35,31,25,25,49,24,25,34,25,26,27,26,24,26,26,25,28,34,25,26,25,26,37,26,26,25,27,26,25,39,26,70,49,47,57,31,50,36,26,42,27,40,27,25,26,39,28,25,27,26,26,35,27,27,26,25,26,26,43,27,26,26,25,26,26,26,35,26,26,25,27,26,25,26,35,56,44,28,38,26,42,27,40,26,26,26
45,27,35,71,28,26,61,47,36,31,49,27,57,27,41,26,26,25,39,28,26,26,26,44,27,25,26,38,27,27,25,26,26,26,25,27,42,27,26,26,26,25,25,27,26,48,28,27,40,27,25,26,26,25,26,26,25,43,27,25,27,26,26,26,25,26,43,27,39,27,26,25,26,26,26,25,26,44,26,25,27,26,26,36,29
38,28,63,45,32,80,26,44,33,38,27,36,67,27,39,26,39,36,32
38,26,67,45,65,38,62,33,38,63,27,38,30,27,44,30,41,55,39,28
