26,26,26,26,26,26,26,25,26,26,25,26,26,26,26,27,26,26,26,27,26,41,27,28,39,93
27,26,33,26,26,25,32,26,26,25,25,25,26,25,25,25,25,25,26,25,26,25,93,42,36,27
26,26,25,26,25,26,25,27,25,25,26,25,25,25,26,25,25,26,25,26,85,37,29,26,26
26,26,25,26,25,26,25,27,26,26,26,26,25,26,26,25,26,25,26,88,37,27,25,26,26
