26,26,27,26,26,26,26,26,26,26,25,26,25,26,26,26,26,26,27,26,42,27,27,30,108,103,41,27,26
25,26,26,25,25,25,26,26,25,25,25,26,25,25,26,25,25,25,26,27,27,62,66,38,27
26,26,26,26,25,26,25,26,25,26,25,25,26,25,25,26,26,25,26,26,95,42,26,27
26,26,26,26,25,26,25,26,26,25,26,26,25,26,25,26,25,26,26,25,26,26,26,69,46,42,27,32
