26,26,26,26,25,25,26,25,26,26,25,26,26,26,26,26,27,26,26,26,26,41,27,27,47,51,34,66
26,27,26,26,25,26,25,26,25,25,25,26,25,25,25,25,25,25,26,25,25,25,26,65,67,35,26
25,26,26,25,26,25,25,26,25,26,25,25,25,25,26,25,25,26,25,26,25,92,35,26,26,26
26,26,27,25,26,25,26,26,25,26,25,25,26,25,25,26,25,26,25,25,26,26,62,61,27,26,27,26
