34.63,32.37,30.9,35,43.75,66.24,30.95,30.79,32.68,35.47,57.11,34.84,32.07,35.77,32.61,34.73,30.78,33.98,36.47,91.25,32.99,34.79,33.83,31.32,31.6,32.27,33,33.89,29.15,32.71,32.67,28.98,51.91,34.2,40.23,60.64,34.76,36.42,50.12,75.83,48.64,52.66,60.04,51.32
38.5,30.33,38.61,45.91,56.99,30.46,31.09,31.26,33.46,32.74,30.14,35.03,33.13,42.18,40.66,33.91,29.53,33.56,30.51,31.35,30.57,33.11,31.15,32.16,32.52,33.72,29.55,34.43,32.38,28.98,32.13,31.74,31.51,34.43,37.54,34.07,38.75,30.28,33.97,33.08,34.52,55.66,48.83,47.07,60.17
34.9,29.54,34.21,47.82,65.67,30.21,36.76,33.92,33.35,29.93,37.45,30.87,32.33,46.5,36.9,33.01,29.15,33.21,30.53,32.17,28.92,33.21,30.68,34.73,29.82,33.69,29.24,30.1,34.3,30.05,32.12,29.1,32.23,33.58,35.9,33.06,40.02,36.08,33.32,31.12,35.19,38.35,65.11,33.74,49.19,55.15
37.97,34.67,56.77,48.18,56.51,39.05,35.1,33.3,29.66,31.57,34.03,31.55,51.5,40.7,31.5,31.17,31.91,32,31.48,31.81,34.88,33.21,29.82,33.73,31.02,32.43,32.63,29.44,33.92,30.89,30.74,32.73,43.91,30.61,40.65,34.86,29.92,32.3,34.92,46.15,35.46,50.44,55.01,66.26,44.71
