34.33,34.44,30.23,30.42,28.79,31.6,31.29,30.46,31.65,28.64,29.12,30.42,31.6,32.01,30.15,28.77,31.83,28.66,29.79,32.47,28.68,32.03,31.17,29.35,30.29,29.76,31.76,29.57,31.81,28.31,32.03,29.96,29.67,32.37,30.26,32.54,29.91,29.15,41.61,32.41,57.17,28.82,33.99,30.52,34.82,90.48,34.72,36.58,39.36,30.98,34.61,28.59,30.74,30.11,30.31,29.04,34.13,30.16,30.57,32.57,29.2,31.52,29.65,32.36,30.46,31.96,30.34,29.92,31.96,29.01,31.15,28.71,31.42,30.1,31.18,29.18,30.86,28.34,31.62,29.97,28.73,30.3,29.52,31.82,28.58,31.78,29.22,31.35,29.56,32.55,30.17,31.63,42.28,28.82,31.82,32.18,34.62,38.7,27.78,30.38,32.57,28.86,30.47,30.59,29.29,35.32,37.89,40.16,37.3,33.77,35.41,30.75,32.34,28.67,32.6,30,31.79,28.95,31.52,28.81,32.1,29.51,34.26,31.37,28.98,30.2,31.55,31.43,30.42,31.5,34.91,34.5,41.77,30.28,29.76,29.04,32.91,29.85,32.19,51.97,32.53,29.88,30.8,31.38,29.36,28.92,31.93,33.88,28.19,31.36,28.89,33.56,32.85,28.95,32.31,29.75,32.48
33.99,31.08,29.8,28.87,31.33,28.97,31.92,28.09,31.52,29.12,29.06,31.27,28.4,30.07,28.93,33.23,30.61,30.9,28.4,31.66,29.95,29.94,38.93,29.89,39.79,55.52,39.25,39.36,49.94,38.43,29.69,30.48,30.19,31.14,30.23,35.86,49.15,75.45,37.15,32.45,28.41,32.24,36.73,57.23,38.01,29.06,31.63,29.01,31.77,30.95,31.08,29.73,30.29,31.66,28.28,31.04,29.73,30.58,29.33,31.89,31.18,28.75
33.08,29.97,33.15,30.58,27.06,31.19,31.43,29.07,32.32,30.45,28.14,30.61,30.02,31.72,36.44,30.41,29.14,29.18,31.97,29.18,30.63,28.61,30.19,30.89,31.14,31.09,39.67,35.18,30.91,44.52,38.84,36.87,32.05,29.82,33.44,31.29,30.73,41.98,47.44,41.17,39.62,31.07,29.09,33.78
37.35,28.34,32.04,28.78,31.26,30.14,31.64,34.16,30.34,29.79,28.62,30.19,30.65,31.38,29.56,32.02,30.62,31.32,29.43,26.63,33.73,32,35.04,46.96,49.71,38.8,34.29,31.61,32.68,29,29.53,32.1,29.31,29.56,32.55,28.63,34.13,29.07,31.81,31.19,31.91,28.42,32.05,28.49,32.04,29.01,33.75,32.05,38.27,35.98,34.99,30.43,31.52,31.7,48.07,32.92,28.6,28.6,32.36,28.6,32.52,29.73
