27,27,26,26,26,26,26,26,26,26,25,26,26,25,27,27,26,26,27,26,26,27,26,27,26,27,27,30,28,27,27,26,26,27,26,26,26,27,29,29,32,39,27,29,37,30,27,26,28,26,27,27,27,26,27,27,28,30,29,27,29,28,29,28,27,27,27,26,149,38,39,27,26,26,33,29,27,27,27,26,27,27,26,27,27,27,27,27,26,27,26,26,27,26,26,26,26,26,27,26,26,26,27,27,27,26,27,26,26,26,27,26,27,26,27,26,25,26,28,26,27,27,32,28,27,26,35,32,28,26,27,26,27,26,44,31,31,28,28,27,29,27,44,40,29,27,31,47,29,27,32,29,28,27,27,27,28,26,28,27,27,26,27,26,28,26,27,26,27,27,27,26,27,27,27,26,27,27,28,28,27,27,29,27,27,27,27,27,26,27
27,26,100,33,30,27,30,28,26,26,26,25,27,27,29,30,30,35,28,26,27,26,25,26,37,31,27,28,39,30,27,26,29,34,29,28,27,27,26,27,29,29,28,26,27,27,26,26,26,26,29,25,28,27,26,26,27,26,28,27,28,27,27,26,27,26,28,29,27,27,27,26,26,26,26,26,27,27,26,26,28,26,25,27,26,26,26,26,26,26,26,26,27,26,26,26,27,26,27,28,28,26,27,27,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,27,26,27,25,27,25,27,29,30,38,28,26,31,30,26,27,27,26,27
26,25,27,101,31,29,26,30,29,26,25,26,26,26,28,30,29,30,29,26,27,26,26,26,26,36,33,27,27,28,29,27,26,26,27,40,37,28,26,27,26,27,26,27,26,27,27,26,26,27,26,27,26,27,26,28,27,27,25,27,26,26,27,29,30,28,26,27,28,27,27,27,26,27,27,28,26,26,27,26,27,26,26,26,26,27,26,26,26,26,27,27,26,27,26,27,25,27,26,26,26,28,33,28,31,27,26,26,26,27,26,27,27,27,26,27,26,27,26
26,26,26,96,31,31,29,27,26,27,26,27,26,26,27,29,29,41,31,27,26,28,27,41,29,28,27,27,36,28,27,26,26,29,27,27,27,27,27,26,26,29,29,28,26,28,26,27,26,27,26,27,27,27,29,27,27,26,27,26,27,26,27,27,27,28,29,27,27,26,27,26,27,26,26,28,26,27,26,27,26,28,31,27,28,27,27,27,27,27,26,28,28,27,27,27,27,27,27,27,26,27,26,26,27,27,26,27,26,27,27,26
