26,127,28,27,25,26,25,25,26,27
26,27,26,25,26,26,25,26,25,26,25,25,26,44
26,27,26,26,26,26,26,26,25,26,25,26,38
26,26,26,26,27,26,26,27,25,26,26,26,39
