26,127,29,25,27,26,26,26,26,26,38
26,26,26,26,26,26,26,27,25,26,25,26,26,26,39
26,26,29,26,26,26,25,25,27,25,25,26,38
27,26,26,26,26,27,25,26,26,25,26,25,26
