26,26,127,28,26,26,26,25,26,25,26
26,27,26,26,26,26,26,26,26,26,25,26,26,38
26,27,26,26,26,26,26,27,26,26,26,25,39
26,26,26,26,26,25,26,27,25,26,25,27,40
