40,27,28,46,27,27,26,27,43,27,39,27,27,27,26,43,28,26,27,27,42,28,26,27,27,43,27,38,27,27,28,27,116,42,26,40,27,39,27,27,27,26,44,27,39,27,41,27,46,60,53,57,121,110,76,38,37,48,42,28,38,29,39,27,39,28,40,28,38,28,28,43,30,38,29,27,43,28
30,79,38,48,130,65,46,28,28,44,28,38,28,28,44,28,39,28,27,45,29,28,43,28,39,29,27,44,28,38,29,28
53,126,42,51,49,29,40,28,38,29,29,43,29,27,43,29,28,44,28,39,28,29,43,29,37,29,28,43,32,29
47,27,27,46,26,27,27,27,43,28,37,27,27,27,26,45,27,27,46,26,41,31,67,39,66,130,53,47,28,28,44,29,37,29,36,29,28,45,28,28,44,28,28,44,30,36,29,38,31,36,28,38,28
