29,36,27,28,26,28,43,27,40,26,29,45,27,27,46,27,28,44,27,27,48,26,28,30,32,27,38,27,27,28,26,43,27,41,28,27,44,28,27,44,28,26,28,36,28,27,45,27,27,28,26,43,27,27,45,27,27,27,27,42,28,26,46,27,27,27,27,42,27,28,46,27,27,44,28,26,28,27,42,28,27,45,27,28,27,27,41,28,26,28,26,42,27,26,28,36,27,27,27,27,42,27,28,45,27,28,45,27,27,47,27,26,46,27,28,45,27,28,46,94,48,56,43,34,40,66,86,116,43,30,43,29,28,42,29,37,29,29,44,29,37,30,29,42,29,29,42,29,28,42,29,28,44,28,28,44,28,29,42,29,28,44,29,37,30,28,43,28,28,45,28,29,42,28,28,45,28,28,43,29,28,44,28,38,28
28,41,28,27,45,27,27,27,29,40,27,27,28,27,42,27,40,27,28,44,28,39,29,66,38,29,55,100,71,46,28,38,30,37,28,29,43,29,38,28,29,43,29,29,42,29,29,41,30,28,41,29,28,45,29,28,41,29,28,45,28,29,43,28,29,43,29,28,43,28,28,43,29,38,29,28,43,29,28,42,28,29,44,28,28,45,28,28
45,28,27,44,28,28,45,28,27,46,27,27,45,28,26,46,28,27,45,27,28,45,27,40,28,27,45,27,28,45,28,27,45,27,29,44,28,27,45,27,40,27,27,46,27,27,57,114,41,45,55,37,48,28,38,28,29,43,30,38,28,29,42,29,37,29,29,43,29,29,41,28,29,44,29,27,44,28,29,42,29,29,43,28,38,28,29,44,28,29,42,30,28,41,29
28,29,43,28,26,46,28,27,46,28,27,45,28,27,45,28,27,45,27,28,45,27,28,44,28,28,45,32,45,116,39,50,51,28,29,43,30,36,30,28,43,30,28,42,30,29,41,29,29,43,30,36,30,36,30,29
