42.26,28.73,53.28,30.01,64.15,19.48,36.83,84.48,34.36,58.05,39.51,35.01,58.89,36.58,29.73,35.7,46.73,27.56,27.35,30.96,25.57,27.4,29.91,27.51,29.61,28.81,34.39,32.11,34.81,94.78,28.3,32.83,30.35,39.24,39.42,26.62,33.68,59.71,35.31,34.56,34.61,32.12,34.72,35.14,34.56,38.7,29.92,30.88,29.52,28.87,30.45,27.64,27.61,31.12,26.51,28.98,26.25,28.05,27.52,27.22,32.26,27.02,28.74,25.76,26.76,28.51,29.18,27.66,29.88,28.57,29.3,28.77,28.93,27.76,27.91,28.26,30.08,29.32,26.78,30.49,29.39,30.91,28.27,29.02,28.49,28.41,28.25,28.92,29.59,27.1
26.98,27.41,29.94,30.98,23.95,64.38,19.54,27.36,31.37,84.19,26.96,53.06,44.47,28.38,31.28,30.04,32.28,31.27,34.32,79.64,34.68,29.12,28.45,28.94,29.27,31.43,34.96,28.52,44.96,35.88,75.81,40.6,32.8,50.44,45.21,38.44,39.82,31.38,34.3,45.37,29.97,32.37,31.28,30.34,29.92,28.54,32.27,31.2,28.61,28.86,26.62,28.96,30.01,26.95,28.94,26.18,27.35,28.43,24.87,27.91,28.57,26.3,27.5,29,27.12,27.18,25.56,27.1,29.68,28.92,29.18,28.21,29.99,29.46,25.82,29.91,29.67,29.29,26.56,30.69,27.54,29.63,29.7,29.03,30.01,28.81,27.98,29.73,30.44,31.03
29.61,27.44,23.08,67.4,18.43,23.01,27.75,23.06,24.37,56.37,31.52,25.86,81.33,31.41,30.08,29.33,67.69,28.33,31.12,27.83,27.04,27.77,30.69,36.73,33.1,44.22,47.51,67.82,53.9,36.74,32.22,44.47,36.3,35.42,54.77,43.19,35.13,34.33,37.08,31.15,32.91,31.23,30.56,28.55,31.78,27.44,30.28,32.35,25.99,27.45,28.89,30.86,29.68,27.05,28.76,30.04,27.52,29.03,29.53,25.98,27.77,26.6,26.78,26.22,27.14,25.83,27.08,27.75,26.43,27.2,27.33,29.71,30.18,27.33,29.77,27.99,30.75,27.55,29.87,30.9,31.67,30.11,28,32.09,30.33,29.37,29.18,29.38,30.01,28.37
35.73,27.39,24.18,23.34,24.36,23.73,24.04,24.29,24.3,22.28,25.3,23.08,23.08,24.27,23.1,23.36,24.62,22.04,24.24,24.88,23.09,28.05,23.16,54.73,18.72,23.9,23.26,27.08,78.79,28.79,69.43,29.35,58.71,29.24,27.58,30.69,35.5,38.83,31.81,26.38,28.58,28.2,26.82,27.71,29.53,28.58,27.03,29.57,28.89,27.4,28.46,29.4,26.22,28.46,29.82,26.69,30.79,30.08,28.36,33.16,28.09,28.52,26.57,28.86,27.38,29.62,28.99,34.02,77.04,32.1,31.12,32.27,32.41,31.82,32.4,31.68,35.78,31.17,41.97,28.16,26.01,29.96,29.01,25.68,28.34,29.64,29.77,27.6,25.52,30.38
