28,27,39,28,27,27,27,42,28,28,27,38,26,28,43,27,27,45,28,38,27,40,27,28,27,26,43,28,27,28,27,42,26,28,43,30,60,27,27,50,42,65,61,57,29,48,27,43,27,54,35,27,27,28,27,43,29,27,44,28,28,44,28,28,44,29,37,28,39,32,38,63,35,50,29,39,49,48,85,33,49,36,29,30,39,28,38,48,28,41,28,39,28,27,45,28,28,44,28,28,45,27,39,27,28
40,29,50,76,28,40,27,53,48,33,28,40,37,29,28,38,27,46,43,74,28,117,35,29,33,35,28,51
47,28,51,39,29,38,81,29,40,47,33,27,39,28,54,35,29,72,40,49,97,31,34,28,37,30,55,29
34,28,53,39,28,39,68,46,28,37,29,55,38,28,30,40,28,46,40,32,70,34,49,81,35,49,29,53,33,29
