25,24,25,39,25,24,23,24,24,24,24,25,57,48,36,25,41,40
25,37,26,25,24,25,24,24,24,24,25,26,54
25,24,25,37,25,25,24,25,24,25,24,25,55,24
24,37,25,26,23,25,24,26,24,24,25,55,24,25
