39,26,41,25,24,24,24,24,24,24,27,55,45,36,27,40,37
25,24,25,36,26,25,25,41,26,24,26,57,26,40,37
25,25,24,25,25,38,26,25,23,25,24,30,50,29
25,35,25,25,24,25,35,26,25,25,25,30,51,29
