27,40,25,25,24,24,25,24,24,24,24,27,58,49,29,36
42,25,25,25,24,25,42,26,24,24,45,37,29,27
44,26,25,24,42,26,41,27,40,31,51,29
26,26,25,24,39,25,25,24,38,26,25,30,54,28
