40,25,24,23,24,24,23,40,25,23,25,25,69,45,37,32,36
26,37,26,24,24,24,25,24,24,24,38,31,54,26
26,24,23,25,24,33,25,25,24,23,26,24,55,24,25
26,41,26,23,25,25,23,25,24,24,24,29,51,29
