35,25,24,25,24,25,24,26,24,37,27,53,35,47
40,27,24,25,25,25,41,26,26,29,51,35,27
41,27,24,25,26,25,40,26,25,26,25,30,68,38
40,25,25,25,25,25,41,27,25,26,43,45,27
