36.53,31.78,32.28,30.19,33.6,29.6,32.72,32.91,32.05,32.27,32.61,31.37,29.88,32.11,32.95,29.26,32.02,34.08,31.55,31.39,30.9,31.09,32.16,33.74,29.01,63.72,52.4,44.71,38.92,33.11,30.33,34.23,28.72,31.82,33.03,29.93,32.95,29.45,30.81,32.63,31.43,30.11,30.39,32.39,34.18,39.38,31.49,31.34,32.55,31.49,30.96,31.09,34.22,30.81,30.56,33.81,31.82,30.46,32.19,32.57,33.84,30.93,39.45,51.51,36.58,43.87,52.45,35.62,35.89,41.39,45.97,29.47,34.2,33.79,33.59,34.7,32.37,34.88,35.05,31.99,32.22,32.3,33.83,32.33,33.36,30.42,30.44,31.72,32.41,31.41,34.83
36.53,32.08,56.99,40.23,57.29,37.94,34.93,30.6,32.85,36.75,29.67,33.45,46.7,41.18,33.41,37.17,33.3,32.93,29.71,33.79,35.74,36.01,39.53,37.37,29.48,31.69,34.83,34.38,37.22
39,29.11,32.86,29.68,31.19,31.61,32.4,30.93,30.1,31.81,31.45,31.37,35.49,28.89,33.23,31.88,28.13,31.66,32.87,29.28,30.92,32.7,29.84,31.73,31.36,30.53,31.54,31.36,32.04,31.44,33.12,28.43,31.44,46.64,32.62,43.52,35.04,37.99,33.85,33.7,37.65,29.86,31.77,33.12,31.38,58.59,39.76,39.7,34.33,33.44,34.08,32.63,47.46,48.96,35.22,32.39,31.92,35.55,34.16
52.19,31.08,47.34,40.89,38.93,29.36,32.63,34.33,32.49,29.13,45.99,64.11,34.99,43.4,34.77,33.26,33.86,33.14,48.18,46.74,36.24,32.14,33.22,34.27,29.98,37.72
