34.4,33.97,28.92,33.09,31.13,34.75,32.28,31.2,32.14,47.34,36.87,55.16,29.66,32.23,29.15,31.74,30.87,33.4,30.57,41.72,32.38,36.47,35.51,39.57,44.44,32.54,33.05,29.62,35.84,32.49,33.25,33.61,30.85,32.36,32.68,32.5,35.11,30.02,30.51,31.73,32.42,33.44,30.81,31.1,33.46,30.81,31.66,35.61,30.48,31.24,31.56,33.94,29.28,33.79,31.85,28.51,32.9,31.99,39.2,33.23,34.28,33.51,33.39,33.52,39.45,37.48,33.38,35.24,37.28,31.99,36.17,36.58,36.11,33.27,35.49,39.82,41.4,31.55,34.41,34.6,36.25,38.36,29.92,33.85,30.29,31.7,32.95,33.16,35.74,30.09,32.58,34.88,31.59,30.19,31.57,30.37,32.24,34.2,29.26,33.11,30.18,32.52,30.77,35.49
37.14,33.44,31.69,32.45,32.14,31.39,30.57,32.63,60.73,46.11,49.03,38.73,38.85,32.01,29.62,34.53,30.02,31.2,55.97,52.32,36.92,40.15,35.99,30.88,34.68,31.15,52.43,47.64,35.29,29.23,33.61,32.02,34.81,35.43,28.95,33.87,30.61
36.87,30.22,32.75,28.52,31.3,32.47,31.63,30.2,33.19,32.37,30.5,29.55,32,32.5,33.4,29.79,31.67,30.67,32.95,30.29,29.97,32.57,29.41,30.14,33.02,32.36,28.77,33.32,31.14,29.4,32.71,30.27,33.01,28.57,31.29,43.4,37.94,53.36,35.67,30.7,34.68,30.37,33.01,30.35,30.56,32.54,42.63,36.93,41.79,33.83,36.99,32.73,32.16,32.85,33.28,43.79,32.56,31.61,34.89,32.87,30.32,31.6,31.06,34.87,29.24,33.92,29.27,35.37,35.24,29.07
43.92,38.36,50.61,39.86,32.36,32.06,32.19,29.47,31.31,31.52,33.59,30.11,43.65,33.32,31.32,41.27,37.46,36.91,38.49,31.66,33.74,33.38,48.42,48.49,39.33,31.93,29.98,34.62,34.1,33.48,31.61,33.14,32.48
